전체 순번,청구 회차,NO,Voyage No,SUBJECT,INVOICE NUMBER,INVOICE DATE,INVOICE DATE_YEAR_MONTH,COST MAIN,COST CENTER A,COST CENTER B,PRICE CENTER,AGENCY_FEE_FOR_CARGO_CLEARANCE_AMOUNT,AGENCY_FEE_FOR_BERTHING_ARRANGEMENT_AMOUNT,AGENCY_FEE_FOR_FW_SUPPLY_ARRANGEMENT_AMOUNT,AGENCY_FOR_ARRANGEMENT_PTW_AMOUNT,YARD_AMOUNT,OFCO_HANDLING_FEE_AMOUNT,SUPPLY_WATER_5001IG_AMOUNT,FORKLIFT_HIRE_CHARGE_AMOUNT,FORKLIFT_MOB_DE_MOB_CHARGE_AMOUNT,CONSUMABLES_AMOUNT,DIESEL_VESSEL_AMOUNT,DOCUMENT_PROCESSING_CHARGE_AMOUNT,BULK_MATERIAL_SOLIDS_A_PARCEL_SIZE_0_10_001_TONS_DIRECT_DELIVERY_AMOUNT,BULK_MATERIAL_BAGGED_CARGO_14_AMOUNT,BULK_MATERIAL_BAGGED_CARGO_15_AMOUNT,BULK_MATERIAL_BAGGED_CARGO_16_AMOUNT,BULK_MATERIAL_BAGGED_CARGO_19_AMOUNT,PEC_CHANGES_AMOUNT,ANCHORAGE_FEES_FOR_NON_CARGO_VESSELS_AMOUNT,CHANNEL_TRANSIT_CROSSING_REQUEST_AMOUNT,CHANNEL_CROSSING_CHARGES_FOR_VESSELS_WITH_1000_TO_3_001_GT_AMOUNT,GENERAL_WASTE_SERVICE_AMOUNT,PORT_DUES_FOR_VESSELS_WITH_ABOVE_1_000_UP_TO_3_001GT_AMOUNT,BUNKERING_LUBE_OIL_SLUDGE_SULPHUR_BILGE_TRANSFER_BUNKERING_PERMIT_AMOUNT,PORT_DUE_CARGO_AMOUNT,WASTE_HANDLING_AMOUNT,BERTHING_SHIFTING_AMOUNT,PILOTAGE_AMOUNT,PILOT_LAUNCH_AMOUNT,GENERAL_CARGO_AMOUNT,GATE_PASS_AMOUNT,PORT_DUE_AMOUNT,WASTE_HANDLING2_AMOUNT,BUNKERING_AMOUNT,HEAVY_LIFT_20FRT_PROJECT_AMOUNT,MANPOWER_RIGGER_AMOUNT,MANPOWER_BANKSMAN_AMOUNT,MANPOWER_FOREMAN_AMOUNT,MANPOWER_SUPERVISOR_AMOUNT,EQUIPMENT_75TON_CRANE_AMOUNT,EQUIPMENT_100TON_CRAN_AMOUNT,EQUIPMENT_150TON_CRANE_AMOUNT,EQUIPMENT_SPREAD_AMOUNT,OTHERS_AMOUNT,TOTAL_AMOUNT
209,4,25,J71-35,ADP INV- 19678 - Port Dues - Rot# 2403119122,OFCO-INV-0125-067,2024-11-01,2024-11-01,PORT HANDLING,PORT HANDLING CHARGE,PORT DUES & SERVICES CHARGES,PORT DUES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,150,1250.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0
210,4,26,J71-35,ADP INV03241100400 - PHC - 35th Trip - Rot# 2403119122,OFCO-INV-0125-067,2024-11-01,2024-11-01,PORT HANDLING,PORT HANDLING CHARGE,BULK CARGO HANDLING CHARGES,BULK MATERIAL,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35,4212.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4247.0
211,4,27,J71-35,Agency fee for Cargo Clearnace 35th Trip,OFCO-INV-0125-067,2024-11-01,2024-11-01,CONTRACT,CONTRACT,AF FOR CC,AGENCY FEE FOR CARGO CLEARANCE,500.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
212,4,28,J71-35,"MGO supply-As per prevailing ADNOC rate on time of request + 10%, as per DN GEFZC-DN2024-06849",OFCO-INV-0125-067,2024-11-01,2024-11-01,AT COST,AT COST,AT COST(DIESEL),DIESEL VESSEL,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,123888.1,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123888.1
213,4,29,J71-35,Agency fee for PTW Bunker,OFCO-INV-0125-067,2024-11-01,2024-11-01,CONTRACT,CONTRACT,CONTRACT(AF FOR PTW ARRG),AGENCY FOR ARRANGEMENT PTW,0.0,0,0,150.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
214,4,30,J71-35,Supply of 5000 IG FW on 20-11-2024,OFCO-INV-0125-067,2024-11-01,2024-11-01,AT COST,AT COST,AT COST(WATER SUPPLY),SUPPLY WATER 5000IG,0.0,0,0,0.0,0.0,0.0,454.7,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.7
215,4,31,J71-35,Agency fee for Supply of 5000 IG FW on 20-11-2024,OFCO-INV-0125-067,2024-11-01,2024-11-01,CONTRACT,CONTRACT,AF FOR FW SA,AGENCY_FEE_FOR_FW_SUPPLY_ARRANGEMENT,0.0,0,200,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
216,4,32,J71-36,Agency fee: Berthing & Unberthing Arrangement / Channel Transit Permission / Pilot Arrangement-HVDC-AGI-GRM-J71-036A,OFCO-INV-0125-067,2024-11-01,2024-11-01,CONTRACT,CONTRACT,AF FOR BA,AGENCY FEE FOR BERTHING ARRANGEMENT,0.0,1800,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0
217,4,33,J71-36,SAFEEN INV- 20059 - Channel Charges - Rot# 2403119206,OFCO-INV-0125-067,2024-11-01,2024-11-01,PORT HANDLING,PORT HANDLING CHARGE,CHANNEL TRANSIT CHARGES,CHANNEL TRANSIT CHARGES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,200,3091.25,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3291.25
218,4,34,J71-36,ADP INV- 19643 - Port Dues - Rot# 2403119206,OFCO-INV-0125-067,2024-11-01,2024-11-01,PORT HANDLING,PORT HANDLING CHARGE,PORT DUES & SERVICES CHARGES,PORT DUES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,300,2500.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0
219,4,35,J71-36,SAFEEN INV- 22296 - Channel Charges - Rot# 2403119291,OFCO-INV-0125-067,2024-11-01,2024-11-01,PORT HANDLING,PORT HANDLING CHARGE,CHANNEL TRANSIT CHARGES,CHANNEL TRANSIT CHARGES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,3091.25,0,0.0,200,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3291.25
220,4,36,J71-36,ADP INV- 19666 - Port Dues - Rot# 2403119291,OFCO-INV-0125-067,2024-11-01,2024-11-01,PORT HANDLING,PORT HANDLING CHARGE,PORT DUES & SERVICES CHARGES,PORT DUES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,300,2500.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0
221,4,37,J71-36,ADP INV03241100460 - PHC - 36th - Rot# 2403119291,OFCO-INV-0125-067,2024-11-01,2024-11-01,PORT HANDLING,PORT HANDLING CHARGE,BULK CARGO HANDLING CHARGES,BULK MATERIAL,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35,4160.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4195.0
222,4,38,J71-36,Agency fee Cargo Clearance 36th Trip,OFCO-INV-0125-067,2024-11-01,2024-11-01,CONTRACT,CONTRACT,AF FOR CC,AGENCY FEE FOR CARGO CLEARANCE,500.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
223,4,39,J71-31,OFCO 10% Handling Fee,OFCO-INV-0125-067,2024-11-01,2024-11-01,CONTRACT,CONTRACT,OFCO HF,OFCO HANDLING FEE,0.0,0,0,0.0,0.0,9432.45,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9432.45
224,4,1,J71-37,Agency fee: Berthing Arrangement Channel Transit Permission / Pilot Arrangement -HVDC-AGI-GRM-J71-037,OFCO-INV-0125-198,2024-12-01,2024-12-01,CONTRACT,CONTRACT,AF FOR BA,AGENCY FEE FOR BERTHING ARRANGEMENT,0.0,1800,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0
225,4,2,J71-37,SAFEEN INV- 22127 - Channel Charges 37th Trip - Rot# 2403119372,OFCO-INV-0125-198,2024-12-01,2024-12-01,PORT HANDLING,PORT HANDLING CHARGE,CHANNEL TRANSIT CHARGES,CHANNEL TRANSIT CHARGES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,100,3091.25,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3191.25
226,4,3,J71-37,Supply of 5000 IG FW on 29-Nov-2024,OFCO-INV-0125-198,2024-12-01,2024-12-01,AT COST,AT COST,AT COST(WATER SUPPLY),SUPPLY WATER 5000IG,0.0,0,0,0.0,0.0,0.0,454.55,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.55
227,4,4,J71-37,Agency fee: Arranging FW Supply on 29-Nov-2024,OFCO-INV-0125-198,2024-12-01,2024-12-01,CONTRACT,CONTRACT,AF FOR FW SA,AGENCY_FEE_FOR_FW_SUPPLY_ARRANGEMENT,0.0,0,200,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
228,4,5,J71-37,SAFEEN INV- 22144 - Channel Charges 37th Trip - Rot# 2403119509,OFCO-INV-0125-198,2024-12-01,2024-12-01,PORT HANDLING,PORT HANDLING CHARGE,CHANNEL TRANSIT CHARGES,CHANNEL TRANSIT CHARGES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,3091.25,0,0.0,200,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3291.25
229,4,6,J71-37,ADP INV- 21257 - Port Dues & Services,OFCO-INV-0125-198,2024-12-01,2024-12-01,PORT HANDLING,PORT HANDLING CHARGE,PORT DUES & SERVICES CHARGES,PORT DUES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,150,1250.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0
230,4,7,J71-37,ADP INV 0324200522 - 37th Trip,OFCO-INV-0125-198,2024-12-01,2024-12-01,PORT HANDLING,PORT HANDLING CHARGE,BULK CARGO HANDLING CHARGES,BULK MATERIAL,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35,4225.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4260.0
231,4,8,J71-37,Agency fee: Cargo Clearance - 37th Trip,OFCO-INV-0125-198,2024-12-01,2024-12-01,CONTRACT,CONTRACT,AF FOR CC,AGENCY FEE FOR CARGO CLEARANCE,500.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
232,4,9,J71-38,Agency fee: Berthing Arrangement Channel Transit Permission / Pilot Arrangement -HVDC-AGI-GRM-J71-038,OFCO-INV-0125-198,2024-12-01,2024-12-01,CONTRACT,CONTRACT,AF FOR BA,AGENCY FEE FOR BERTHING ARRANGEMENT,0.0,1800,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0
233,4,10,J71-38,SAFEEN INV- 24905 - Channel Charges - Rot# 2403119593,OFCO-INV-0125-198,2024-12-01,2024-12-01,PORT HANDLING,PORT HANDLING CHARGE,CHANNEL TRANSIT CHARGES,CHANNEL TRANSIT CHARGES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,200,6182.5,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6382.5
234,4,11,J71-38,ADP INV- 26774 - Port Dues & Services,OFCO-INV-0125-198,2024-12-01,2024-12-01,PORT HANDLING,PORT HANDLING CHARGE,PORT DUES & SERVICES CHARGES,PORT DUES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,150,1250.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0
235,4,12,J71-38,Supply of 5000 IG FW on 06-Dec-2024,OFCO-INV-0125-198,2024-12-01,2024-12-01,AT COST,AT COST,AT COST(WATER SUPPLY),SUPPLY WATER 5000IG,0.0,0,0,0.0,0.0,0.0,454.55,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.55
236,4,13,J71-38,Agency fee: Arranging FW Supply on 06-Dec-2024,OFCO-INV-0125-198,2024-12-01,2024-12-01,CONTRACT,CONTRACT,AF FOR FW SA,AGENCY_FEE_FOR_FW_SUPPLY_ARRANGEMENT,0.0,0,200,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
237,4,14,J71-38,ADP INV03241200523 - PHC - 38th Trip,OFCO-INV-0125-198,2024-12-01,2024-12-01,PORT HANDLING,PORT HANDLING CHARGE,BULK CARGO HANDLING CHARGES,BULK MATERIAL,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35,3770.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3805.0
238,4,15,J71-38,Agency fee: Cargo Clearance - 38th Trip,OFCO-INV-0125-198,2024-12-01,2024-12-01,CONTRACT,CONTRACT,AF FOR CC,AGENCY FEE FOR CARGO CLEARANCE,500.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
239,4,16,J71-39,Agency fee: Berthing Arrangement Channel Transit Permission / Pilot Arrangement -HVDC-AGI-GRM-J71-039,OFCO-INV-0125-198,2024-12-01,2024-12-01,CONTRACT,CONTRACT,AF FOR BA,AGENCY FEE FOR BERTHING ARRANGEMENT,0.0,1800,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0
240,4,17,J71-39,SAFEEN INV- 24711 - Channel Charges - Rot# 2403119679,OFCO-INV-0125-198,2024-12-01,2024-12-01,PORT HANDLING,PORT HANDLING CHARGE,CHANNEL TRANSIT CHARGES,CHANNEL TRANSIT CHARGES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4000,0.0,200,6182.5,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10382.5
241,4,18,J71-39,ADP INV- 26765 - Port Dues & Services,OFCO-INV-0125-198,2024-12-01,2024-12-01,PORT HANDLING,PORT HANDLING CHARGE,PORT DUES & SERVICES CHARGES,PORT DUES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,300,2500.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0
242,4,19,J71-39,ADP INV03241200516 - PHC,OFCO-INV-0125-198,2024-12-01,2024-12-01,PORT HANDLING,PORT HANDLING CHARGE,BULK CARGO HANDLING CHARGES,BULK MATERIAL,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35,4212.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4247.0
243,4,20,J71-39,Aggency fee: Cargo Clearnace - 39th Trip,OFCO-INV-0125-198,2024-12-01,2024-12-01,CONTRACT,CONTRACT,AF FOR CC,AGENCY FEE FOR CARGO CLEARANCE,500.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
244,4,21,J71-40,Agency fee: Berthing Arrangement Channel Transit Permission / Pilot Arrangement -HVDC-AGI-GRM-J71-040,OFCO-INV-0125-198,2024-12-01,2024-12-01,CONTRACT,CONTRACT,AF FOR BA,AGENCY FEE FOR BERTHING ARRANGEMENT,0.0,1800,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0
245,4,22,J71-40,SAFEEN INV- 22895 - Channel Chrages - Rot# 2403119933,OFCO-INV-0125-198,2024-12-01,2024-12-01,PORT HANDLING,PORT HANDLING CHARGE,CHANNEL TRANSIT CHARGES,CHANNEL TRANSIT CHARGES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4000,0.0,300,6182.5,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10482.5
246,4,23,J71-40,ADP INV- 22563 - Port Dues,OFCO-INV-0125-198,2024-12-01,2024-12-01,PORT HANDLING,PORT HANDLING CHARGE,PORT DUES & SERVICES CHARGES,PORT DUES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,450,3750.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200.0
247,4,24,J71-40,ADP INV03241200544 - PHC - 40th Trip,OFCO-INV-0125-198,2024-12-01,2024-12-01,PORT HANDLING,PORT HANDLING CHARGE,BULK CARGO HANDLING CHARGES,BULK MATERIAL,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35,4212.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4247.0
248,4,25,J71-40,Agency fee: Cargo Clearnace - 40th Trip,OFCO-INV-0125-198,2024-12-01,2024-12-01,CONTRACT,CONTRACT,AF FOR CC,AGENCY FEE FOR CARGO CLEARANCE,500.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
249,4,26,J71-40,MGO Supply as Per Prevailing ADNOC Rate on Time of Request + 10% as per DN GEFZC-DN2024-06849,OFCO-INV-0125-198,2024-12-01,2024-12-01,AT COST,AT COST,AT COST(DIESEL),DIESEL VESSEL,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,124299.43,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124299.43
250,4,27,J71-41,Agency fee: Berthing Arrangement Channel Transit Permission / Pilot Arrangement -HVDC-AGI-GRM-J71-041,OFCO-INV-0125-198,2024-12-01,2024-12-01,CONTRACT,CONTRACT,AF FOR BA,AGENCY FEE FOR BERTHING ARRANGEMENT,0.0,1800,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0
251,4,28,J71-41,SAFEEN INV- 23361 - Channel Charges - (Inbound & Shifting) - Rot# 2403120078,OFCO-INV-0125-198,2024-12-01,2024-12-01,PORT HANDLING,PORT HANDLING CHARGE,CHANNEL TRANSIT CHARGES,CHANNEL TRANSIT CHARGES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,200,6182.5,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6382.5
252,4,29,J71-41,ADP INV- 56864 - Port Dues,OFCO-INV-0125-198,2024-12-01,2024-12-01,PORT HANDLING,PORT HANDLING CHARGE,PORT DUES & SERVICES CHARGES,PORT DUES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,450,3750.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200.0
253,4,30,J71-41,ADP INV03241200561 - PHC - 41th Trip,OFCO-INV-0125-198,2024-12-01,2024-12-01,CONTRACT,CONTRACT,AF FOR CC,AGENCY FEE FOR CARGO CLEARANCE,500.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
254,4,31,J71-42,Agency fee: Berthing Arrangement Channel Transit Permission / Pilot Arrangement -HVDC-AGI-GRM-J71-042,OFCO-INV-0125-198,2024-12-01,2024-12-01,CONTRACT,CONTRACT,AF FOR BA,AGENCY FEE FOR BERTHING ARRANGEMENT,0.0,1800,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0
